epoch,recall10,mrr10,avg_rate,loss,name
1,0.406631762653,0.19622981246,52.7382198953,4.86463975906,additional
2,0.441535776614,0.261176209867,47.8010471204,4.6803445816,additional
3,0.467713787086,0.288931826366,45.2565445026,4.58240318298,additional
4,0.469458987784,0.295707637331,44.1465968586,4.51532793045,additional
5,0.490401396161,0.307789689465,43.0732984293,4.4631934166,additional
6,0.507853403141,0.297024848334,42.5863874346,4.41749382019,additional
7,0.507853403141,0.311592426383,42.1780104712,4.38164138794,additional
8,0.507853403141,0.310298069199,41.9633507853,4.34549331665,additional
9,0.51832460733,0.311588271143,41.8691099476,4.31552028656,additional
10,0.521815008726,0.318365467187,41.612565445,4.28669023514,additional
11,0.514834205934,0.309653314496,41.4554973822,4.26038408279,additional
11,0.410122164049,0.257776531206,50.8219895288,4.26038408279,additional_test
12,0.52705061082,0.31541732458,40.8743455497,5.20244598389,additional
12,0.446771378709,0.271603784038,49.387434555,5.20244598389,additional_test
13,0.516579406632,0.311067481094,40.7329842932,4.99602937698,additional
13,0.509598603839,0.31095390454,43.9685863874,4.99602937698,additional_test
14,0.528795811518,0.312627773623,40.5130890052,4.8993768692,additional
14,0.441535776614,0.277038837641,47.0104712042,4.8993768692,additional_test
15,0.532286212914,0.319598188315,40.6910994764,4.91106796265,additional
15,0.511343804538,0.303496634256,40.3821989529,4.91106796265,additional_test
16,0.532286212914,0.332305604033,40.3560209424,4.91163682938,additional
16,0.532286212914,0.332072910607,44.0471204188,4.91163682938,additional_test
17,0.537521815009,0.32379982825,40.3560209424,4.82351779938,additional
17,0.581151832461,0.379899720214,32.2041884817,4.82351779938,additional_test
18,0.530541012216,0.328783345799,40.2094240838,4.87116289139,additional
18,0.528795811518,0.335689354276,41.9476439791,4.87116289139,additional_test
19,0.530541012216,0.341172885676,39.942408377,4.89170026779,additional
19,0.553228621291,0.368697193828,40.6806282723,4.89170026779,additional_test
20,0.534031413613,0.325471619712,39.9685863874,4.92580366135,additional
20,0.502617801047,0.293431258484,41.7958115183,4.92580366135,additional_test
21,0.528795811518,0.324328928779,39.8167539267,4.93650341034,additional
21,0.528795811518,0.337980276462,38.9476439791,4.93650341034,additional_test
22,0.532286212914,0.33749688357,39.335078534,4.92458868027,additional
22,0.523560209424,0.360887420704,42.3141361257,4.92458868027,additional_test
23,0.528795811518,0.326479265354,39.3036649215,4.85217428207,additional
23,0.455497382199,0.286090334912,45.6858638743,4.85217428207,additional_test
24,0.549738219895,0.336935926203,39.0994764398,4.84083127975,additional
24,0.493891797557,0.300329649021,40.0837696335,4.84083127975,additional_test
25,0.525305410122,0.323524889886,39.0418848168,4.82146692276,additional
25,0.55497382199,0.346995761655,36.0732984293,4.82146692276,additional_test
26,0.535776614311,0.327247292169,38.9057591623,4.73831796646,additional
26,0.507853403141,0.305263303693,40.0,4.73831796646,additional_test
27,0.539267015707,0.340812072357,38.9057591623,4.71310138702,additional
27,0.525305410122,0.306312501731,40.5916230366,4.71310138702,additional_test
28,0.530541012216,0.333317404914,38.7382198953,4.68651533127,additional
28,0.539267015707,0.32619878667,41.6073298429,4.68651533127,additional_test
29,0.523560209424,0.337183162969,38.7591623037,4.6918091774,additional
29,0.553228621291,0.366662511427,37.5340314136,4.6918091774,additional_test
30,0.528795811518,0.34057591623,38.5340314136,4.5826420784,additional
30,0.506108202443,0.316050998643,43.8062827225,4.5826420784,additional_test
31,0.52705061082,0.32825978559,38.4083769634,4.49426221848,additional
31,0.485165794066,0.317378597745,47.5287958115,4.49426221848,additional_test
32,0.539267015707,0.340699188343,38.3926701571,4.51575231552,additional
32,0.523560209424,0.330459985041,44.9685863874,4.51575231552,additional_test
33,0.534031413613,0.329388625724,38.0628272251,4.49857330322,additional
33,0.499127399651,0.278216155572,46.7277486911,4.49857330322,additional_test
34,0.534031413613,0.343088451204,37.9790575916,4.49092483521,additional
34,0.485165794066,0.324913432505,39.3455497382,4.49092483521,additional_test
35,0.541012216405,0.337185933128,37.9319371728,4.48688459396,additional
35,0.488656195462,0.307546607939,41.2460732984,4.48688459396,additional_test
36,0.530541012216,0.335169949306,37.9633507853,4.4681854248,additional
36,0.479930191972,0.313431119976,44.0942408377,4.4681854248,additional_test
37,0.537521815009,0.331653231391,37.8638743455,4.45462656021,additional
37,0.523560209424,0.352359483642,38.1361256545,4.45462656021,additional_test
38,0.528795811518,0.337472644672,37.7696335079,4.47218799591,additional
38,0.534031413613,0.327820022715,38.6963350785,4.47218799591,additional_test
39,0.535776614311,0.330295160531,37.7277486911,4.47549724579,additional
39,0.539267015707,0.323130142109,35.6335078534,4.47549724579,additional_test
40,0.546247818499,0.333848583063,37.6701570681,4.4660410881,additional
40,0.539267015707,0.353292334968,39.4083769634,4.4660410881,additional_test
41,0.535776614311,0.340020499183,37.4136125654,4.46695184708,additional
41,0.551483420593,0.353883071553,39.3298429319,4.46695184708,additional_test
42,0.532286212914,0.336170669548,37.4240837696,4.46620893478,additional
42,0.535776614311,0.370170226322,43.5340314136,4.46620893478,additional_test
43,0.525305410122,0.335978835979,37.4397905759,4.47786712646,additional
43,0.485165794066,0.346815701266,45.2460732984,4.47786712646,additional_test
44,0.535776614311,0.337962962963,37.4712041885,4.47445392609,additional
44,0.520069808028,0.333318097454,40.167539267,4.47445392609,additional_test
45,0.523560209424,0.334638771157,37.4293193717,4.47998905182,additional
45,0.537521815009,0.342420150143,37.1780104712,4.47998905182,additional_test
46,0.532286212914,0.33304731433,37.3717277487,4.45823717117,additional
46,0.476439790576,0.299038754536,40.1780104712,4.45823717117,additional_test
47,0.530541012216,0.334199700823,37.387434555,4.42335033417,additional
47,0.579406631763,0.358964237236,39.0314136126,4.42335033417,additional_test
48,0.52705061082,0.331178148979,37.3664921466,4.41116952896,additional
48,0.56369982548,0.35976758359,42.6178010471,4.41116952896,additional_test
49,0.51832460733,0.334219784482,37.4136125654,4.41988515854,additional
49,0.493891797557,0.286482312529,42.4607329843,4.41988515854,additional_test
50,0.523560209424,0.331798664783,37.1937172775,4.42251777649,additional
50,0.52705061082,0.331714174908,37.1937172775,4.42251777649,additional_test
