epoch,recall10,mrr10,avg_rate,loss,name
1,0.438045375218,0.271968752597,71.8952879581,5.01060533524,additional
2,0.452006980803,0.29589670074,69.0,4.62645483017,additional
3,0.48167539267,0.287257957284,69.057591623,4.43564367294,additional
4,0.465968586387,0.296500595584,69.0837696335,4.31031942368,additional
5,0.485165794066,0.288515609851,69.1518324607,4.22184944153,additional
6,0.488656195462,0.288235823707,69.2408376963,4.14991950989,additional
7,0.486910994764,0.282052134408,69.3664921466,4.08685874939,additional
8,0.497382198953,0.282298678634,69.8586387435,4.03120756149,additional
9,0.48167539267,0.274932131084,70.7748691099,3.97533726692,additional
10,0.471204188482,0.268551760437,71.4240837696,3.92794394493,additional
11,0.464223385689,0.258255076318,72.3455497382,3.88485741615,additional
11,0.406631762653,0.228169062855,87.6910994764,3.88485741615,additional_test
12,0.478184991274,0.275090030195,72.664921466,5.33832645416,additional
12,0.446771378709,0.243517133439,78.8062827225,5.33832645416,additional_test
13,0.48167539267,0.268712429707,73.7120418848,4.90569067001,additional
13,0.455497382199,0.261390204715,68.1832460733,4.90569067001,additional_test
14,0.467713787086,0.264352890662,74.9476439791,4.91437721252,additional
14,0.422338568935,0.227590099449,69.8429319372,4.91437721252,additional_test
15,0.479930191972,0.265559987811,75.6439790576,4.55657911301,additional
15,0.488656195462,0.30531316657,64.8848167539,4.55657911301,additional_test
16,0.478184991274,0.260674810937,74.9895287958,4.60642385483,additional
16,0.497382198953,0.273664782958,64.8795811518,4.60642385483,additional_test
17,0.47294938918,0.251826920413,75.2303664921,4.65251731873,additional
17,0.499127399651,0.304549987534,66.4607329843,4.65251731873,additional_test
18,0.453752181501,0.25120709715,74.387434555,4.63535261154,additional
18,0.544502617801,0.309025873293,58.9633507853,4.63535261154,additional_test
19,0.450261780105,0.250704313139,73.4816753927,4.60561132431,additional
19,0.495636998255,0.319112025264,65.7696335079,4.60561132431,additional_test
20,0.458987783595,0.254901105294,73.3979057592,4.5559129715,additional
20,0.490401396161,0.336656832599,63.664921466,4.5559129715,additional_test
21,0.446771378709,0.260066760852,73.2041884817,4.49272727966,additional
21,0.446771378709,0.272233995402,70.7958115183,4.49272727966,additional_test
22,0.44502617801,0.259205933682,72.6492146597,4.41212415695,additional
22,0.457242582897,0.260633258539,73.5602094241,4.41212415695,additional_test
23,0.439790575916,0.259678245935,72.8691099476,4.41137218475,additional
23,0.469458987784,0.246499903044,65.7591623037,4.41137218475,additional_test
24,0.432809773124,0.248709105515,71.5968586387,4.42304229736,additional
24,0.417102966841,0.220061497548,69.7905759162,4.42304229736,additional_test
25,0.43630017452,0.258241918059,71.1151832461,4.37355422974,additional
25,0.47294938918,0.25925025624,68.3298429319,4.37355422974,additional_test
26,0.431064572426,0.252704368542,73.0680628272,4.4435634613,additional
26,0.458987783595,0.27757347849,69.4240837696,4.4435634613,additional_test
27,0.417102966841,0.250295022023,73.5497382199,4.41479539871,additional
27,0.458987783595,0.285823707028,73.0680628272,4.41479539871,additional_test
28,0.429319371728,0.239307183024,72.5392670157,4.42945766449,additional
28,0.410122164049,0.242725560265,75.9895287958,4.42945766449,additional_test
29,0.432809773124,0.243220033796,74.5863874346,4.40210008621,additional
29,0.460732984293,0.289702623341,69.0994764398,4.40210008621,additional_test
30,0.434554973822,0.245496412643,73.4136125654,4.45838308334,additional
30,0.462478184991,0.264367434001,69.2041884817,4.45838308334,additional_test
31,0.434554973822,0.259508573645,74.5078534031,4.47559547424,additional
31,0.471204188482,0.280599878113,65.4921465969,4.47559547424,additional_test
32,0.44502617801,0.242249092773,73.3193717277,4.59718322754,additional
32,0.418848167539,0.252860882573,75.9319371728,4.59718322754,additional_test
33,0.446771378709,0.252123327516,73.8219895288,4.60876512527,additional
33,0.474694589878,0.279368542065,65.9685863874,4.60876512527,additional_test
34,0.450261780105,0.248770049032,74.4659685864,4.63039636612,additional
34,0.486910994764,0.292361284246,63.4607329843,4.63039636612,additional_test
35,0.450261780105,0.249809551511,73.9895287958,4.63713598251,additional
35,0.446771378709,0.261211529405,74.9738219895,4.63713598251,additional_test
36,0.460732984293,0.244595418156,73.9267015707,4.64227199554,additional
36,0.478184991274,0.285698357295,69.1937172775,4.64227199554,additional_test
37,0.453752181501,0.239654145544,74.5602094241,4.63123416901,additional
37,0.380453752182,0.211775256932,85.387434555,4.63123416901,additional_test
38,0.450261780105,0.245014404831,74.4083769634,4.65245866776,additional
38,0.452006980803,0.267883459376,69.0,4.65245866776,additional_test
39,0.453752181501,0.243179866478,75.1989528796,4.67842340469,additional
39,0.434554973822,0.246764453309,73.1413612565,4.67842340469,additional_test
40,0.44502617801,0.233849968143,75.3769633508,4.66725444794,additional
40,0.443280977312,0.265723427242,73.5183246073,4.66725444794,additional_test
41,0.434554973822,0.240742125821,74.7068062827,4.70038747787,additional
41,0.44502617801,0.259388764232,77.9057591623,4.70038747787,additional_test
42,0.455497382199,0.236329261198,75.8219895288,4.72864055634,additional
42,0.492146596859,0.265319676445,68.5916230366,4.72864055634,additional_test
43,0.429319371728,0.235431729411,74.6439790576,4.75601148605,additional
43,0.467713787086,0.277411424139,69.8481675393,4.75601148605,additional_test
44,0.439790575916,0.246115543367,74.6753926702,4.81955909729,additional
44,0.438045375218,0.269918141777,71.5968586387,4.81955909729,additional_test
45,0.438045375218,0.236499626028,75.2041884817,4.84174728394,additional
45,0.469458987784,0.263708135959,66.0314136126,4.84174728394,additional_test
46,0.422338568935,0.241237291892,73.7172774869,4.905128479,additional
46,0.432809773124,0.225427989695,71.4764397906,4.905128479,additional_test
47,0.424083769634,0.233466301006,75.0104712042,4.9247918129,additional
47,0.450261780105,0.256142136901,68.1151832461,4.9247918129,additional_test
48,0.443280977312,0.238146486052,74.6596858639,4.92540931702,additional
48,0.513089005236,0.305637275271,65.1570680628,4.92540931702,additional_test
49,0.455497382199,0.251610847946,74.5183246073,4.94888448715,additional
49,0.394415357766,0.227709908862,76.0052356021,4.94888448715,additional_test
50,0.452006980803,0.248103133051,72.664921466,4.94122314453,additional
50,0.455497382199,0.242234549434,72.664921466,4.94122314453,additional_test
