epoch,recall10,mrr10,avg_rate,loss,name
1,0.343804537522,0.191075930081,157.382198953,6.02795553207,additional
2,0.469458987784,0.2691854345,131.12565445,5.72242927551,additional
3,0.443280977312,0.264334192083,129.230366492,5.39678144455,additional
4,0.452006980803,0.288803013934,134.162303665,4.96943712234,additional
5,0.425828970332,0.26181542425,136.523560209,4.64263153076,additional
6,0.458987783595,0.27927851187,132.335078534,4.41290044785,additional
7,0.439790575916,0.260842405607,131.54973822,4.23573446274,additional
8,0.417102966841,0.25171957672,137.706806283,4.12037658691,additional
9,0.406631762653,0.248605224521,137.916230366,3.9987385273,additional
10,0.389179755672,0.231217623757,143.879581152,3.92422938347,additional
11,0.385689354276,0.23338596637,144.178010471,3.73123931885,additional
11,0.331588132635,0.184779356769,148.35078534,3.73123931885,additional_test
12,0.387434554974,0.216510845176,144.366492147,6.06851148605,additional
12,0.352530541012,0.183265464417,131.277486911,6.06851148605,additional_test
13,0.38219895288,0.219902905898,143.12565445,5.60626649857,additional
13,0.39092495637,0.208450372586,132.717277487,5.60626649857,additional_test
14,0.363001745201,0.220331588133,149.361256545,5.52639913559,additional
14,0.376963350785,0.213278068645,136.748691099,5.52639913559,additional_test
15,0.356020942408,0.217688163107,143.308900524,5.05801391602,additional
15,0.438045375218,0.24382739134,121.272251309,5.05801391602,additional_test
16,0.403141361257,0.231643535832,145.748691099,4.67535734177,additional
16,0.39965095986,0.238221972908,129.54973822,4.67535734177,additional_test
17,0.389179755672,0.229060361783,145.120418848,4.64956569672,additional
17,0.47294938918,0.26798318513,118.685863874,4.64956569672,additional_test
18,0.39965095986,0.224851796449,143.858638743,4.55077838898,additional
18,0.467713787086,0.273128064489,120.910994764,4.55077838898,additional_test
19,0.422338568935,0.234957339538,143.392670157,4.41595029831,additional
19,0.406631762653,0.255396963905,136.497382199,4.41595029831,additional_test
20,0.396160558464,0.23184506496,144.869109948,4.3795375824,additional
20,0.385689354276,0.249923128064,131.251308901,4.3795375824,additional_test
21,0.441535776614,0.2393882102,140.397905759,4.44848108292,additional
21,0.460732984293,0.277288844566,116.732984293,4.44848108292,additional_test
22,0.434554973822,0.240258732929,142.151832461,4.45150899887,additional
22,0.457242582897,0.262867392449,115.136125654,4.45150899887,additional_test
23,0.434554973822,0.241997008227,139.068062827,4.4615945816,additional
23,0.448516579407,0.27414263553,121.832460733,4.4615945816,additional_test
24,0.411867364747,0.248015180476,138.544502618,4.37780666351,additional
24,0.432809773124,0.256861685919,127.057591623,4.37780666351,additional_test
25,0.434554973822,0.241105709299,138.685863874,4.34915781021,additional
25,0.48167539267,0.28818942353,117.586387435,4.34915781021,additional_test
26,0.418848167539,0.244635585473,135.638743455,4.44103956223,additional
26,0.43630017452,0.248821989529,121.638743455,4.44103956223,additional_test
27,0.406631762653,0.222450760409,138.094240838,4.4529838562,additional
27,0.499127399651,0.299634338901,109.905759162,4.4529838562,additional_test
28,0.424083769634,0.22928058949,140.994764398,4.43375492096,additional
28,0.42757417103,0.24914679077,136.020942408,4.43375492096,additional_test
29,0.418848167539,0.248831685088,136.565445026,4.49129581451,additional
29,0.385689354276,0.225796420953,134.376963351,4.49129581451,additional_test
30,0.403141361257,0.231868611319,138.261780105,4.47269868851,additional
30,0.406631762653,0.235666500457,126.696335079,4.47269868851,additional_test
31,0.417102966841,0.242006011247,135.0,4.4874753952,additional
31,0.342059336824,0.214962325826,146.240837696,4.4874753952,additional_test
32,0.410122164049,0.230107482202,134.633507853,4.52130174637,additional
32,0.394415357766,0.23270727721,128.968586387,4.52130174637,additional_test
