epoch,recall10,mrr10,avg_rate,loss,name
1,0.432809773124,0.309897088562,124.356020942,5.72141647339,additional
2,0.478184991274,0.324874650267,124.607329843,5.21793794632,additional
3,0.455497382199,0.318107149783,127.685863874,4.94290161133,additional
4,0.441535776614,0.310894346104,129.277486911,4.74615097046,additional
5,0.452006980803,0.30599808859,129.780104712,4.61699771881,additional
6,0.439790575916,0.301213330009,130.434554974,4.50714921951,additional
7,0.44502617801,0.294677137871,130.602094241,4.40989732742,additional
8,0.432809773124,0.298476412089,130.371727749,4.32197856903,additional
9,0.438045375218,0.288481675393,130.853403141,4.2410159111,additional
10,0.43630017452,0.292403529184,131.094240838,4.16603422165,additional
11,0.42757417103,0.275180060389,131.235602094,4.09718608856,additional
11,0.378708551483,0.185061220532,136.942408377,4.09718608856,additional_test
12,0.425828970332,0.276599767307,131.596858639,5.80488061905,additional
12,0.47294938918,0.276999362863,111.753926702,5.80488061905,additional_test
13,0.415357766143,0.278982797307,136.748691099,5.42400598526,additional
13,0.438045375218,0.245902933599,113.356020942,5.42400598526,additional_test
14,0.406631762653,0.254189866755,138.764397906,5.20829296112,additional
14,0.476439790576,0.294100252085,118.890052356,5.20829296112,additional_test
15,0.403141361257,0.258712845231,135.90052356,4.98863267899,additional
15,0.471204188482,0.283525859442,116.172774869,4.98863267899,additional_test
16,0.411867364747,0.251238261448,135.706806283,4.7593832016,additional
16,0.474694589878,0.285508601346,119.994764398,4.7593832016,additional_test
17,0.39965095986,0.26215061359,135.994764398,4.75776958466,additional
17,0.493891797557,0.301748663398,108.926701571,4.75776958466,additional_test
18,0.404886561955,0.25513449126,135.654450262,4.66621780396,additional
18,0.506108202443,0.317008781407,107.298429319,4.66621780396,additional_test
19,0.387434554974,0.247857973905,137.712041885,4.59214830399,additional
19,0.490401396161,0.331836754481,120.45026178,4.59214830399,additional_test
20,0.383944153578,0.240092523339,137.790575916,4.62641811371,additional
20,0.450261780105,0.275928003546,120.136125654,4.62641811371,additional_test
21,0.385689354276,0.247630128258,137.136125654,4.59715414047,additional
21,0.485165794066,0.314756641458,111.958115183,4.59715414047,additional_test
22,0.375218150087,0.235905426743,135.97382199,4.6274561882,additional
22,0.488656195462,0.297847585806,107.554973822,4.6274561882,additional_test
23,0.38219895288,0.243130003601,136.314136126,4.63481616974,additional
23,0.513089005236,0.33766447824,109.314136126,4.63481616974,additional_test
24,0.385689354276,0.241912518352,134.465968586,4.59391212463,additional
24,0.417102966841,0.269652898972,125.790575916,4.59391212463,additional_test
