epoch,recall10,mrr10,avg_rate,loss,name
1,0.476439790576,0.319902905898,90.8743455497,5.53888511658,additional
2,0.452006980803,0.314620903626,92.0680628272,5.00955533981,additional
3,0.471204188482,0.311162359068,95.4502617801,4.6521897316,additional
4,0.458987783595,0.313575860827,94.5235602094,4.39504289627,additional
5,0.448516579407,0.306253635835,97.3089005236,4.16785478592,additional
6,0.446771378709,0.299457048672,99.2408376963,3.97226500511,additional
7,0.434554973822,0.293564226156,101.994764398,3.78665137291,additional
8,0.413612565445,0.287041884817,104.12565445,3.6181499958,additional
9,0.413612565445,0.280369262306,106.696335079,3.46558785439,additional
10,0.403141361257,0.257723205629,107.638743455,3.32530379295,additional
11,0.406631762653,0.278034017563,109.272251309,3.19632768631,additional
11,0.410122164049,0.204607468351,114.09947644,3.19632768631,additional_test
12,0.413612565445,0.256707249508,108.408376963,5.8680357933,additional
12,0.415357766143,0.24640156237,103.329842932,5.8680357933,additional_test
13,0.396160558464,0.254846394637,110.104712042,5.14715576172,additional
13,0.488656195462,0.281206543118,84.7068062827,5.14715576172,additional_test
14,0.441535776614,0.270089199147,105.727748691,4.46223211288,additional
14,0.43630017452,0.271946591318,94.722513089,4.46223211288,additional_test
15,0.431064572426,0.264969251226,108.136125654,4.08503580093,additional
15,0.422338568935,0.276959888086,95.9738219895,4.08503580093,additional_test
16,0.438045375218,0.263095238095,106.738219895,3.973300457,additional
16,0.441535776614,0.251086595197,102.659685864,3.973300457,additional_test
17,0.431064572426,0.263433197596,105.246073298,3.71663475037,additional
17,0.432809773124,0.250913460207,99.2460732984,3.71663475037,additional_test
18,0.42757417103,0.264927698828,103.518324607,3.79193902016,additional
18,0.397905759162,0.233678218233,109.015706806,3.79193902016,additional_test
19,0.429319371728,0.260199728524,104.392670157,3.75273013115,additional
19,0.465968586387,0.284504418405,98.2722513089,3.75273013115,additional_test
20,0.441535776614,0.264686694922,103.340314136,3.82012414932,additional
20,0.422338568935,0.256911548796,102.345549738,3.82012414932,additional_test
21,0.446771378709,0.260030056234,106.015706806,3.80164480209,additional
21,0.432809773124,0.275748635696,104.209424084,3.80164480209,additional_test
22,0.446771378709,0.260335466356,104.565445026,3.79158496857,additional
22,0.544502617801,0.316722069863,83.3769633508,3.79158496857,additional_test
23,0.441535776614,0.259345134214,104.727748691,3.80987167358,additional
23,0.438045375218,0.26335840328,92.4397905759,3.80987167358,additional_test
24,0.434554973822,0.253556192692,103.146596859,3.82220244408,additional
24,0.411867364747,0.250495166071,102.963350785,3.82220244408,additional_test
25,0.424083769634,0.259333361035,102.219895288,3.79636788368,additional
25,0.429319371728,0.263442200615,100.015706806,3.79636788368,additional_test
26,0.425828970332,0.249045679936,104.439790576,3.84907674789,additional
26,0.497382198953,0.282861713621,87.5863874346,3.84907674789,additional_test
27,0.434554973822,0.253833901216,104.87434555,3.84989023209,additional
27,0.420593368237,0.26369359262,108.078534031,3.84989023209,additional_test
28,0.43630017452,0.246102385108,105.188481675,3.89567399025,additional
28,0.460732984293,0.254432255741,93.6439790576,3.89567399025,additional_test
29,0.434554973822,0.257647026233,104.413612565,3.83451581001,additional
29,0.458987783595,0.260206653924,90.4397905759,3.83451581001,additional_test
30,0.42757417103,0.261158203828,104.083769634,3.82459449768,additional
30,0.373472949389,0.220634228095,103.518324607,3.82459449768,additional_test
