epoch,recall10,mrr10,avg_rate,loss,name
1,0.317626527051,0.179215490734,87.5287958115,5.3827381134,additional
2,0.394415357766,0.236514169368,77.6439790576,5.1589846611,additional
3,0.38219895288,0.23800936314,75.7591623037,5.04128885269,additional
4,0.383944153578,0.246462505887,76.0209424084,4.96315383911,additional
5,0.389179755672,0.256488406881,74.2931937173,4.88589191437,additional
6,0.401396160558,0.250715393778,73.6387434555,4.83378982544,additional
7,0.408376963351,0.28065181861,73.5654450262,4.78924512863,additional
8,0.418848167539,0.265258040389,73.5235602094,4.75020074844,additional
9,0.406631762653,0.268936120114,73.5863874346,4.71875333786,additional
10,0.418848167539,0.266481758497,73.7853403141,4.68880319595,additional
11,0.413612565445,0.27500069254,73.9214659686,4.66343736649,additional
11,0.458987783595,0.259600681459,76.9319371728,4.66343736649,additional_test
12,0.417102966841,0.259492645226,72.7748691099,5.52147531509,additional
12,0.408376963351,0.204987672789,80.3664921466,5.52147531509,additional_test
13,0.429319371728,0.271103077648,72.6701570681,5.18059539795,additional
13,0.439790575916,0.249449430732,69.0732984293,5.18059539795,additional_test
14,0.432809773124,0.287032881797,73.2617801047,5.183198452,additional
14,0.363001745201,0.211332723898,78.8795811518,5.183198452,additional_test
15,0.425828970332,0.273202166265,72.3717277487,5.12043571472,additional
15,0.465968586387,0.296195878002,73.7853403141,5.12043571472,additional_test
16,0.43630017452,0.279652483448,71.6806282723,5.18957233429,additional
16,0.490401396161,0.320956951716,62.8691099476,5.18957233429,additional_test
17,0.443280977312,0.285494058007,71.7539267016,5.20615339279,additional
17,0.495636998255,0.306595750575,62.890052356,5.20615339279,additional_test
18,0.452006980803,0.274216044766,71.1413612565,5.19814682007,additional
18,0.478184991274,0.299024211197,66.5759162304,5.19814682007,additional_test
19,0.448516579407,0.283707997451,70.9790575916,5.20376396179,additional
19,0.486910994764,0.319663287072,67.3612565445,5.20376396179,additional_test
20,0.453752181501,0.292937477492,70.6806282723,5.18319797516,additional
20,0.534031413613,0.348789440151,59.387434555,5.18319797516,additional_test
21,0.458987783595,0.292331505028,70.554973822,5.12156772614,additional
21,0.467713787086,0.314067564198,67.387434555,5.12156772614,additional_test
22,0.452006980803,0.282089531566,70.8272251309,5.08402967453,additional
22,0.469458987784,0.300579655946,68.9267015707,5.08402967453,additional_test
23,0.457242582897,0.294988780853,70.8010471204,5.08957290649,additional
23,0.464223385689,0.302925288789,64.3926701571,5.08957290649,additional_test
24,0.460732984293,0.286758635973,70.8743455497,5.09626102448,additional
24,0.556719022688,0.327816560016,60.664921466,5.09626102448,additional_test
25,0.460732984293,0.293202720297,70.9057591623,5.05722379684,additional
25,0.502617801047,0.331697553949,64.9842931937,5.05722379684,additional_test
26,0.452006980803,0.302320008865,70.722513089,5.07158184052,additional
26,0.441535776614,0.318224881576,72.664921466,5.07158184052,additional_test
27,0.455497382199,0.295156375523,70.832460733,5.03190422058,additional
27,0.443280977312,0.319136956702,68.5706806283,5.03190422058,additional_test
28,0.458987783595,0.287866699909,70.7696335079,4.9964632988,additional
28,0.462478184991,0.288420039336,68.6858638743,4.9964632988,additional_test
29,0.457242582897,0.298740269814,70.8376963351,4.95093107224,additional
29,0.504363001745,0.316874428655,64.2565445026,4.95093107224,additional_test
30,0.458987783595,0.30034904014,70.7382198953,4.98307609558,additional
30,0.465968586387,0.297972242998,67.0261780105,4.98307609558,additional_test
31,0.457242582897,0.29675475775,70.5340314136,4.98417186737,additional
31,0.493891797557,0.317877919056,62.9214659686,4.98417186737,additional_test
32,0.457242582897,0.301070666777,70.4869109948,4.98008728027,additional
32,0.441535776614,0.291839109117,72.0890052356,4.98008728027,additional_test
33,0.464223385689,0.304741128563,70.5811518325,4.99295330048,additional
33,0.530541012216,0.333417823208,68.0732984293,4.99295330048,additional_test
34,0.465968586387,0.307480124103,70.6387434555,4.99666309357,additional
34,0.467713787086,0.311232305604,67.277486911,4.99666309357,additional_test
