epoch,recall10,mrr10,avg_rate,loss,name
1,0.467713787086,0.290941577329,46.5863874346,4.74237108231,additional
2,0.507853403141,0.30393224189,43.9214659686,4.47890615463,additional
3,0.52705061082,0.317859220477,43.0314136126,4.32808351517,additional
4,0.51832460733,0.32774661348,42.9633507853,4.22080755234,additional
5,0.513089005236,0.322813651348,42.8952879581,4.13846731186,additional
6,0.516579406632,0.333035541151,43.0,4.06691980362,additional
7,0.509598603839,0.323497188288,43.2303664921,4.00672388077,additional
8,0.516579406632,0.331714174908,43.0890052356,3.95319390297,additional
9,0.514834205934,0.325438377794,43.1989528796,3.9071187973,additional
10,0.521815008726,0.342195767196,43.3193717277,3.86142039299,additional
11,0.507853403141,0.32945649464,43.3769633508,3.82158350945,additional
11,0.411867364747,0.265095986038,53.8743455497,3.82158350945,additional_test
12,0.506108202443,0.306559045957,43.2146596859,5.34709882736,additional
12,0.441535776614,0.252630266766,48.6439790576,5.34709882736,additional_test
13,0.516579406632,0.319121028283,42.7068062827,4.79147386551,additional
13,0.530541012216,0.305540319676,39.8167539267,4.79147386551,additional_test
14,0.520069808028,0.32243690961,41.9738219895,4.70956134796,additional
14,0.467713787086,0.284174076844,45.2984293194,4.70956134796,additional_test
15,0.528795811518,0.32687747583,41.7015706806,4.70399284363,additional
15,0.534031413613,0.294657054212,37.1204188482,4.70399284363,additional_test
16,0.534031413613,0.323191778166,41.8481675393,4.66753768921,additional
16,0.546247818499,0.326934956647,42.3246073298,4.66753768921,additional_test
17,0.537521815009,0.321991606416,41.8115183246,4.52676868439,additional
17,0.588132635253,0.364810659575,30.502617801,4.52676868439,additional_test
18,0.535776614311,0.322516551705,41.8115183246,4.5990114212,additional
18,0.530541012216,0.317956868611,39.3821989529,4.5990114212,additional_test
19,0.525305410122,0.323010332696,42.4712041885,4.5388469696,additional
19,0.556719022688,0.326664173523,39.2356020942,4.5388469696,additional_test
20,0.521815008726,0.32380606111,42.6387434555,4.57704925537,additional
20,0.490401396161,0.296766530929,44.0785340314,4.57704925537,additional_test
21,0.523560209424,0.333773788748,42.612565445,4.56695699692,additional
